temp,door,date
25.63997,open,2024-05-17 18:04:57
26.10811,open,2024-05-17 18:05:00
26.10811,open,2024-05-17 18:05:00
26.10811,open,2024-05-17 18:05:01
26.57626,open,2024-05-17 18:05:02
26.10811,open,2024-05-17 18:05:02
26.57626,open,2024-05-17 18:05:03
26.10811,open,2024-05-17 18:05:03
26.10811,open,2024-05-17 18:05:03
26.10811,open,2024-05-17 18:05:04
26.10811,open,2024-05-17 18:05:04
26.57626,open,2024-05-17 18:05:05
26.57626,open,2024-05-17 18:05:05
26.57626,open,2024-05-17 18:05:06
26.57626,open,2024-05-17 18:05:06
26.57626,open,2024-05-17 18:05:07
26.57626,open,2024-05-17 18:05:07
26.57626,open,2024-05-17 18:05:08
26.57626,open,2024-05-17 18:05:08
26.57626,open,2024-05-17 18:05:09
26.57626,open,2024-05-17 18:05:09
27.0444,open,2024-05-17 18:05:09
26.57626,open,2024-05-17 18:05:10
26.57626,open,2024-05-17 18:05:11
26.57626,open,2024-05-17 18:05:11
26.57626,open,2024-05-17 18:05:11
26.57626,open,2024-05-17 18:05:12
26.57626,open,2024-05-17 18:05:12
26.57626,open,2024-05-17 18:05:13
26.57626,open,2024-05-17 18:05:13
26.10811,open,2024-05-17 18:05:14
26.57626,open,2024-05-17 18:05:14
26.57626,open,2024-05-17 18:05:15
26.57626,open,2024-05-17 18:05:15
26.57626,open,2024-05-17 18:05:15
26.57626,open,2024-05-17 18:05:16
26.57626,open,2024-05-17 18:05:16
26.57626,open,2024-05-17 18:05:17
26.57626,open,2024-05-17 18:05:17
26.10811,open,2024-05-17 18:05:18
27.0444,open,2024-05-17 18:05:18
26.57626,open,2024-05-17 18:05:19
26.57626,open,2024-05-17 18:05:19
26.57626,open,2024-05-17 18:05:19
27.0444,open,2024-05-17 18:05:20
27.0444,open,2024-05-17 18:05:20
26.10811,open,2024-05-17 18:05:21
26.57626,open,2024-05-17 18:05:21
27.0444,open,2024-05-17 18:05:22
26.57626,open,2024-05-17 18:05:22
27.0444,open,2024-05-17 18:05:23
26.57626,open,2024-05-17 18:05:23
27.0444,open,2024-05-17 18:05:24
27.0444,open,2024-05-17 18:05:24
26.57626,closed,2024-05-17 18:05:25
27.0444,closed,2024-05-17 18:05:25
26.57626,closed,2024-05-17 18:05:26
26.57626,closed,2024-05-17 18:05:26
26.57626,closed,2024-05-17 18:05:27
26.57626,closed,2024-05-17 18:05:27
26.57626,closed,2024-05-17 18:05:27
27.0444,open,2024-05-17 18:05:28
26.57626,open,2024-05-17 18:05:28
27.0444,open,2024-05-17 18:05:29
26.57626,open,2024-05-17 18:05:29
27.0444,open,2024-05-17 18:05:30
27.0444,open,2024-05-17 18:05:30
26.57626,open,2024-05-17 18:05:31
27.0444,open,2024-05-17 18:05:31
26.57626,open,2024-05-17 18:05:32
27.0444,open,2024-05-17 18:05:32
27.0444,open,2024-05-17 18:05:33
27.0444,open,2024-05-17 18:05:33
27.0444,open,2024-05-17 18:05:34
27.0444,open,2024-05-17 18:05:34
26.57626,open,2024-05-17 18:05:35
27.0444,open,2024-05-17 18:05:35
27.0444,closed,2024-05-17 18:05:36
27.0444,closed,2024-05-17 18:05:36
27.0444,closed,2024-05-17 18:05:37
27.0444,closed,2024-05-17 18:05:37
27.0444,closed,2024-05-17 18:05:38
27.0444,closed,2024-05-17 18:05:38
27.0444,closed,2024-05-17 18:05:39
27.0444,closed,2024-05-17 18:05:39
27.0444,closed,2024-05-17 18:05:40
27.0444,closed,2024-05-17 18:05:40
27.0444,closed,2024-05-17 18:05:41
27.0444,closed,2024-05-17 18:05:41
27.0444,closed,2024-05-17 18:05:42
27.0444,closed,2024-05-17 18:05:42
27.0444,closed,2024-05-17 18:05:43
27.0444,closed,2024-05-17 18:05:43
27.0444,closed,2024-05-17 18:05:44
27.0444,closed,2024-05-17 18:05:44
27.0444,closed,2024-05-17 18:05:45
27.0444,closed,2024-05-17 18:05:45
27.0444,closed,2024-05-17 18:05:46
27.0444,closed,2024-05-17 18:05:46
27.51254,closed,2024-05-17 18:05:47
27.0444,closed,2024-05-17 18:05:47
27.51254,closed,2024-05-17 18:05:48
27.0444,closed,2024-05-17 18:05:48
27.0444,closed,2024-05-17 18:05:49
27.0444,closed,2024-05-17 18:05:49
27.51254,closed,2024-05-17 18:05:49
27.51254,closed,2024-05-17 18:05:50
27.0444,closed,2024-05-17 18:05:50
27.0444,closed,2024-05-17 18:05:51
27.0444,closed,2024-05-17 18:05:51
27.0444,closed,2024-05-17 18:05:52
27.0444,closed,2024-05-17 18:05:52
27.51254,closed,2024-05-17 18:05:53
27.51254,closed,2024-05-17 18:05:53
27.0444,closed,2024-05-17 18:05:54
27.0444,closed,2024-05-17 18:05:54
27.0444,closed,2024-05-17 18:05:55
27.0444,closed,2024-05-17 18:05:55
27.0444,closed,2024-05-17 18:05:56
27.51254,closed,2024-05-17 18:05:56
27.0444,closed,2024-05-17 18:05:57
27.0444,closed,2024-05-17 18:05:57
27.51254,closed,2024-05-17 18:05:58
27.0444,closed,2024-05-17 18:05:58
27.0444,closed,2024-05-17 18:05:58
27.0444,closed,2024-05-17 18:05:59
27.0444,closed,2024-05-17 18:05:59
27.0444,closed,2024-05-17 18:06:00
27.0444,closed,2024-05-17 18:06:01
27.51254,closed,2024-05-17 18:06:01
27.0444,closed,2024-05-17 18:06:02
27.0444,closed,2024-05-17 18:06:02
27.51254,closed,2024-05-17 18:06:03
27.0444,closed,2024-05-17 18:06:03
27.51254,closed,2024-05-17 18:06:04
27.0444,closed,2024-05-17 18:06:04
27.0444,closed,2024-05-17 18:06:05
27.0444,closed,2024-05-17 18:06:05
27.51254,closed,2024-05-17 18:06:06
27.0444,closed,2024-05-17 18:06:06
27.51254,closed,2024-05-17 18:06:07
27.0444,closed,2024-05-17 18:06:07
27.0444,closed,2024-05-17 18:06:08
27.51254,closed,2024-05-17 18:06:08
27.98069,closed,2024-05-17 18:06:09
27.51254,closed,2024-05-17 18:06:09
27.51254,closed,2024-05-17 18:06:10
27.51254,closed,2024-05-17 18:06:10
27.0444,closed,2024-05-17 18:06:11
27.51254,closed,2024-05-17 18:06:11
27.0444,closed,2024-05-17 18:06:12
27.51254,closed,2024-05-17 18:06:12
27.0444,closed,2024-05-17 18:06:13
27.51254,closed,2024-05-17 18:06:13
27.51254,closed,2024-05-17 18:06:14
27.51254,closed,2024-05-17 18:06:15
27.51254,closed,2024-05-17 18:06:15
27.51254,closed,2024-05-17 18:06:15
27.0444,closed,2024-05-17 18:06:16
27.51254,closed,2024-05-17 18:06:16
27.51254,closed,2024-05-17 18:06:17
27.51254,closed,2024-05-17 18:06:17
27.51254,closed,2024-05-17 18:06:18
27.51254,closed,2024-05-17 18:06:18
27.51254,closed,2024-05-17 18:06:19
27.51254,closed,2024-05-17 18:06:19
27.51254,closed,2024-05-17 18:06:20
27.51254,closed,2024-05-17 18:06:20
27.51254,closed,2024-05-17 18:06:21
27.51254,closed,2024-05-17 18:06:21
27.51254,closed,2024-05-17 18:06:22
27.51254,closed,2024-05-17 18:06:22
27.51254,closed,2024-05-17 18:06:23
27.51254,closed,2024-05-17 18:06:23
27.51254,closed,2024-05-17 18:06:23
27.98069,closed,2024-05-17 18:06:24
27.51254,closed,2024-05-17 18:06:24
27.51254,closed,2024-05-17 18:06:25
27.51254,closed,2024-05-17 18:06:25
27.51254,closed,2024-05-17 18:06:26
27.51254,closed,2024-05-17 18:06:26
27.51254,closed,2024-05-17 18:06:27
27.51254,closed,2024-05-17 18:06:27
27.51254,closed,2024-05-17 18:06:27
27.98069,closed,2024-05-17 18:06:28
27.51254,closed,2024-05-17 18:06:28
27.51254,closed,2024-05-17 18:06:29
27.98069,closed,2024-05-17 18:06:29
27.51254,closed,2024-05-17 18:06:30
27.51254,closed,2024-05-17 18:06:30
27.51254,closed,2024-05-17 18:06:31
27.51254,closed,2024-05-17 18:06:31
27.51254,closed,2024-05-17 18:06:32
27.51254,closed,2024-05-17 18:06:32
27.98069,closed,2024-05-17 18:06:33
27.51254,closed,2024-05-17 18:06:33
27.51254,closed,2024-05-17 18:06:33
27.51254,closed,2024-05-17 18:06:34
27.51254,closed,2024-05-17 18:06:34
27.51254,closed,2024-05-17 18:06:35
27.51254,closed,2024-05-17 18:06:35
27.51254,closed,2024-05-17 18:06:35
27.51254,closed,2024-05-17 18:06:36
27.51254,closed,2024-05-17 18:06:36
27.51254,closed,2024-05-17 18:06:37
27.98069,closed,2024-05-17 18:06:38
27.51254,closed,2024-05-17 18:06:38
27.51254,closed,2024-05-17 18:06:39
27.51254,closed,2024-05-17 18:06:39
27.98069,closed,2024-05-17 18:06:39
27.51254,closed,2024-05-17 18:06:40
27.98069,closed,2024-05-17 18:06:40
27.51254,closed,2024-05-17 18:06:41
27.51254,closed,2024-05-17 18:06:41
27.51254,closed,2024-05-17 18:06:42
27.51254,closed,2024-05-17 18:06:42
27.51254,closed,2024-05-17 18:06:43
27.51254,closed,2024-05-17 18:06:43
27.51254,closed,2024-05-17 18:06:43
27.98069,closed,2024-05-17 18:06:44
27.51254,closed,2024-05-17 18:06:45
27.98069,closed,2024-05-17 18:06:45
27.98069,closed,2024-05-17 18:06:46
27.98069,closed,2024-05-17 18:06:46
27.51254,closed,2024-05-17 18:06:47
27.98069,closed,2024-05-17 18:06:47
27.51254,closed,2024-05-17 18:06:48
27.98069,closed,2024-05-17 18:06:48
27.98069,closed,2024-05-17 18:06:49
27.51254,closed,2024-05-17 18:06:49
27.98069,closed,2024-05-17 18:06:50
27.98069,closed,2024-05-17 18:06:50
27.51254,closed,2024-05-17 18:06:51
27.51254,closed,2024-05-17 18:06:51
27.98069,closed,2024-05-17 18:06:52
27.51254,closed,2024-05-17 18:06:52
27.51254,closed,2024-05-17 18:06:53
27.98069,closed,2024-05-17 18:06:53
27.98069,closed,2024-05-17 18:06:54
27.98069,closed,2024-05-17 18:06:54
27.51254,closed,2024-05-17 18:06:54
27.98069,closed,2024-05-17 18:06:55
27.98069,closed,2024-05-17 18:06:55
27.51254,closed,2024-05-17 18:06:56
27.98069,closed,2024-05-17 18:06:56
27.98069,closed,2024-05-17 18:06:57
27.98069,closed,2024-05-17 18:06:57
27.98069,closed,2024-05-17 18:06:58
27.98069,closed,2024-05-17 18:06:58
27.98069,closed,2024-05-17 18:06:59
27.51254,closed,2024-05-17 18:06:59
27.98069,closed,2024-05-17 18:07:00
27.98069,closed,2024-05-17 18:07:00
27.98069,closed,2024-05-17 18:07:00
27.98069,closed,2024-05-17 18:07:01
27.98069,closed,2024-05-17 18:07:01
27.98069,closed,2024-05-17 18:07:02
27.98069,closed,2024-05-17 18:07:03
27.98069,closed,2024-05-17 18:07:03
27.98069,closed,2024-05-17 18:07:04
27.98069,closed,2024-05-17 18:07:04
27.98069,closed,2024-05-17 18:07:05
27.98069,closed,2024-05-17 18:07:05
27.98069,closed,2024-05-17 18:07:06
27.98069,closed,2024-05-17 18:07:06
27.98069,closed,2024-05-17 18:07:07
27.98069,closed,2024-05-17 18:07:07
27.98069,closed,2024-05-17 18:07:08
27.98069,closed,2024-05-17 18:07:08
27.98069,closed,2024-05-17 18:07:08
27.98069,closed,2024-05-17 18:07:09
27.98069,closed,2024-05-17 18:07:10
27.98069,closed,2024-05-17 18:07:10
27.98069,closed,2024-05-17 18:07:10
27.98069,closed,2024-05-17 18:07:11
27.98069,closed,2024-05-17 18:07:11
27.98069,closed,2024-05-17 18:07:12
27.98069,closed,2024-05-17 18:07:12
27.98069,closed,2024-05-17 18:07:13
27.98069,closed,2024-05-17 18:07:13
27.98069,closed,2024-05-17 18:07:13
27.98069,closed,2024-05-17 18:07:14
27.98069,closed,2024-05-17 18:07:15
27.98069,closed,2024-05-17 18:07:15
27.98069,closed,2024-05-17 18:07:16
27.98069,closed,2024-05-17 18:07:16
27.98069,closed,2024-05-17 18:07:17
27.98069,closed,2024-05-17 18:07:17
27.98069,closed,2024-05-17 18:07:18
27.98069,closed,2024-05-17 18:07:18
27.98069,closed,2024-05-17 18:07:19
27.98069,closed,2024-05-17 18:07:19
27.98069,closed,2024-05-17 18:07:20
27.98069,closed,2024-05-17 18:07:20
27.98069,closed,2024-05-17 18:07:21
27.98069,closed,2024-05-17 18:07:21
27.98069,closed,2024-05-17 18:07:22
27.98069,closed,2024-05-17 18:07:23
27.98069,closed,2024-05-17 18:07:23
27.98069,closed,2024-05-17 18:07:23
27.98069,closed,2024-05-17 18:07:24
27.98069,closed,2024-05-17 18:07:24
27.98069,closed,2024-05-17 18:07:25
27.98069,closed,2024-05-17 18:07:25
28.44887,closed,2024-05-17 18:07:26
27.98069,closed,2024-05-17 18:07:26
27.98069,closed,2024-05-17 18:07:27
27.98069,closed,2024-05-17 18:07:27
27.98069,closed,2024-05-17 18:07:27
27.98069,closed,2024-05-17 18:07:28
27.98069,closed,2024-05-17 18:07:28
27.98069,closed,2024-05-17 18:07:29
27.98069,closed,2024-05-17 18:07:29
27.98069,closed,2024-05-17 18:07:30
27.51254,closed,2024-05-17 18:07:30
27.98069,closed,2024-05-17 18:07:31
28.44887,closed,2024-05-17 18:07:31
28.44887,closed,2024-05-17 18:07:32
27.98069,closed,2024-05-17 18:07:32
27.98069,closed,2024-05-17 18:07:32
27.98069,closed,2024-05-17 18:07:33
27.98069,closed,2024-05-17 18:07:33
27.98069,closed,2024-05-17 18:07:34
28.44887,closed,2024-05-17 18:07:34
27.98069,closed,2024-05-17 18:07:35
28.44887,closed,2024-05-17 18:07:35
28.44887,closed,2024-05-17 18:07:36
28.44887,closed,2024-05-17 18:07:36
28.44887,closed,2024-05-17 18:07:37
27.98069,closed,2024-05-17 18:07:37
28.44887,closed,2024-05-17 18:07:37
27.98069,closed,2024-05-17 18:07:38
27.98069,closed,2024-05-17 18:07:38
27.98069,closed,2024-05-17 18:07:39
27.98069,closed,2024-05-17 18:07:39
27.98069,closed,2024-05-17 18:07:40
28.44887,closed,2024-05-17 18:07:40
27.98069,closed,2024-05-17 18:07:41
28.44887,closed,2024-05-17 18:07:42
28.44887,closed,2024-05-17 18:07:42
27.98069,closed,2024-05-17 18:07:43
27.98069,closed,2024-05-17 18:07:43
28.44887,closed,2024-05-17 18:07:44
27.98069,closed,2024-05-17 18:07:44
28.44887,closed,2024-05-17 18:07:45
28.44887,closed,2024-05-17 18:07:45
28.44887,closed,2024-05-17 18:07:46
28.44887,closed,2024-05-17 18:07:46
28.44887,closed,2024-05-17 18:07:47
27.98069,closed,2024-05-17 18:07:47
28.44887,closed,2024-05-17 18:07:48
28.44887,closed,2024-05-17 18:07:48
27.98069,closed,2024-05-17 18:07:48
28.44887,closed,2024-05-17 18:07:49
28.44887,closed,2024-05-17 18:07:49
28.44887,closed,2024-05-17 18:07:50
28.44887,closed,2024-05-17 18:07:50
27.98069,closed,2024-05-17 18:07:51
28.44887,closed,2024-05-17 18:07:51
28.44887,closed,2024-05-17 18:07:52
28.44887,closed,2024-05-17 18:07:52
27.98069,closed,2024-05-17 18:07:53
28.44887,closed,2024-05-17 18:07:53
28.44887,closed,2024-05-17 18:07:54
28.44887,closed,2024-05-17 18:07:54
28.44887,closed,2024-05-17 18:07:55
27.98069,closed,2024-05-17 18:07:55
28.44887,closed,2024-05-17 18:07:56
28.44887,closed,2024-05-17 18:07:56
28.44887,closed,2024-05-17 18:07:57
28.44887,closed,2024-05-17 18:07:57
28.44887,closed,2024-05-17 18:07:57
28.44887,closed,2024-05-17 18:07:58
28.44887,closed,2024-05-17 18:07:58
28.44887,closed,2024-05-17 18:07:59
27.98069,closed,2024-05-17 18:07:59
27.98069,closed,2024-05-17 18:08:00
27.98069,closed,2024-05-17 18:08:00
28.44887,closed,2024-05-17 18:08:01
28.44887,closed,2024-05-17 18:08:01
28.44887,closed,2024-05-17 18:08:02
28.44887,closed,2024-05-17 18:08:02
27.98069,closed,2024-05-17 18:08:03
28.44887,closed,2024-05-17 18:08:03
28.44887,closed,2024-05-17 18:08:03
28.44887,closed,2024-05-17 18:08:04
28.44887,closed,2024-05-17 18:08:04
28.44887,closed,2024-05-17 18:08:05
28.44887,closed,2024-05-17 18:08:05
28.44887,closed,2024-05-17 18:08:06
27.98069,closed,2024-05-17 18:08:06
27.98069,closed,2024-05-17 18:08:07
28.44887,closed,2024-05-17 18:08:07
28.44887,closed,2024-05-17 18:08:07
28.44887,closed,2024-05-17 18:08:08
28.44887,closed,2024-05-17 18:08:08
28.44887,closed,2024-05-17 18:08:09
28.44887,closed,2024-05-17 18:08:09
28.44887,closed,2024-05-17 18:08:10
28.44887,closed,2024-05-17 18:08:10
28.44887,closed,2024-05-17 18:08:11
28.44887,closed,2024-05-17 18:08:11
28.44887,closed,2024-05-17 18:08:12
28.44887,closed,2024-05-17 18:08:12
28.44887,closed,2024-05-17 18:08:13
28.44887,closed,2024-05-17 18:08:13
28.44887,closed,2024-05-17 18:08:14
28.44887,closed,2024-05-17 18:08:14
28.44887,closed,2024-05-17 18:08:15
28.44887,closed,2024-05-17 18:08:15
28.44887,closed,2024-05-17 18:08:19
28.44887,closed,2024-05-17 18:08:19
28.44887,closed,2024-05-17 18:08:20
28.44887,closed,2024-05-17 18:08:20
28.44887,closed,2024-05-17 18:08:21
28.44887,closed,2024-05-17 18:08:21
28.44887,closed,2024-05-17 18:08:22
28.44887,closed,2024-05-17 18:08:22
28.44887,closed,2024-05-17 18:08:23
28.44887,closed,2024-05-17 18:08:23
28.44887,closed,2024-05-17 18:08:24
28.44887,closed,2024-05-17 18:08:24
28.44887,closed,2024-05-17 18:08:25
28.44887,closed,2024-05-17 18:08:25
28.44887,closed,2024-05-17 18:08:26
28.44887,closed,2024-05-17 18:08:26
28.44887,closed,2024-05-17 18:08:27
28.44887,closed,2024-05-17 18:08:27
28.44887,closed,2024-05-17 18:08:27
28.44887,closed,2024-05-17 18:08:28
28.91698,closed,2024-05-17 18:08:29
28.44887,closed,2024-05-17 18:08:29
28.44887,closed,2024-05-17 18:08:30
28.44887,closed,2024-05-17 18:16:02
28.91698,open,2024-05-17 18:16:02
28.91698,open,2024-05-17 18:16:03
28.91698,open,2024-05-17 18:16:03
28.91698,open,2024-05-17 18:16:04
28.91698,open,2024-05-17 18:16:04
28.91698,open,2024-05-17 18:16:05
28.91698,open,2024-05-17 18:16:05
28.91698,open,2024-05-17 18:16:06
28.91698,open,2024-05-17 18:16:06
29.38512,open,2024-05-17 18:16:07
28.91698,open,2024-05-17 18:16:08
29.38512,open,2024-05-17 18:16:08
28.91698,open,2024-05-17 18:16:09
29.38512,open,2024-05-17 18:16:09
28.91698,open,2024-05-17 18:16:12
28.91698,open,2024-05-17 18:16:13
28.91698,open,2024-05-17 18:16:13
29.38512,open,2024-05-17 18:16:14
29.38512,open,2024-05-17 18:16:14
28.91698,open,2024-05-17 18:16:15
29.38512,open,2024-05-17 18:16:15
28.91698,open,2024-05-17 18:16:16
29.38512,open,2024-05-17 18:16:16
29.38512,open,2024-05-17 18:16:17
28.91698,open,2024-05-17 18:16:17
29.38512,open,2024-05-17 18:16:18
28.91698,open,2024-05-17 18:16:19
29.38512,open,2024-05-17 18:16:19
28.91698,open,2024-05-17 18:16:20
28.91698,open,2024-05-17 18:16:20
28.91698,open,2024-05-17 18:16:20
28.91698,open,2024-05-17 18:16:21
29.38512,open,2024-05-17 18:16:21
28.91698,open,2024-05-17 18:16:22
28.91698,open,2024-05-17 18:16:22
28.91698,open,2024-05-17 18:16:23
29.38512,open,2024-05-17 18:16:23
29.85327,open,2024-05-17 18:16:24
29.38512,open,2024-05-17 18:16:24
29.38512,open,2024-05-17 18:16:25
28.91698,open,2024-05-17 18:16:25
29.38512,open,2024-05-17 18:16:26
29.38512,open,2024-05-17 18:16:26
28.91698,open,2024-05-17 18:16:49
28.91698,open,2024-05-17 18:16:50
29.38512,open,2024-05-17 18:16:50
28.91698,open,2024-05-17 18:16:51
28.91698,open,2024-05-17 18:16:51
28.91698,open,2024-05-17 18:16:52
28.91698,open,2024-05-17 18:16:52
28.91698,open,2024-05-17 18:16:53
28.91698,open,2024-05-17 18:16:54
28.91698,open,2024-05-17 18:16:54
28.91698,open,2024-05-17 18:16:55
29.38512,open,2024-05-17 18:16:55
28.91698,open,2024-05-17 18:16:56
28.91698,open,2024-05-17 18:16:56
28.91698,open,2024-05-17 18:16:57
28.91698,open,2024-05-17 18:16:57
28.91698,open,2024-05-17 18:16:57
28.91698,open,2024-05-17 18:16:58
28.91698,open,2024-05-17 18:16:59
28.91698,open,2024-05-17 18:16:59
28.91698,open,2024-05-17 18:17:00
29.38512,open,2024-05-17 18:17:00
29.38512,open,2024-05-17 18:17:01
28.91698,open,2024-05-17 18:17:01
28.91698,open,2024-05-17 18:17:01
28.91698,open,2024-05-17 18:17:02
28.91698,open,2024-05-17 18:17:02
28.91698,open,2024-05-17 18:17:03
29.38512,open,2024-05-17 18:17:03
28.91698,open,2024-05-17 18:17:04
29.38512,open,2024-05-17 18:17:04
28.91698,open,2024-05-17 18:17:05
29.85327,open,2024-05-17 18:17:06
29.38512,open,2024-05-17 18:17:06
